Importance,total_gain,total_cover,gain,cover,Feature,group,param_id,Feature_group
9.0,163.37277221679688,201784.6875,18.152530670166016,22420.521484375,MeanPlateletVolume_Min,all,ZpoUyrIC_1424_1,CommonBloodTest
9.0,87.1414794921875,31667.529296875,9.68238639831543,3518.6142578125,PlateletDistributionWidth_Avg,all,ZpoUyrIC_1424_1,CommonBloodTest
4.0,38.66244888305664,19693.99609375,9.66561222076416,4923.4990234375,PlateletDistributionWidth_Max,all,ZpoUyrIC_1424_1,CommonBloodTest
3.0,47.256256103515625,32049.021484375,15.75208568572998,10683.0068359375,PlateletDistributionWidth_Min,all,ZpoUyrIC_1424_1,CommonBloodTest
5.0,64.09907531738281,23789.578125,12.819814682006836,4757.91552734375,Plateletcrit_Avg,all,ZpoUyrIC_1424_1,CommonBloodTest
4.0,68.09781646728516,50381.69921875,17.02445411682129,12595.4248046875,Plateletcrit_Max,all,ZpoUyrIC_1424_1,CommonBloodTest
6.0,117.14208984375,127848.8828125,19.523681640625,21308.146484375,Plateletcrit_Min,all,ZpoUyrIC_1424_1,CommonBloodTest
8.0,78.1225357055664,267017.1875,9.7653169631958,33377.1484375,RedCellDistributionWidth_Avg,all,ZpoUyrIC_1424_1,CommonBloodTest
1.0,9.210723876953123,18032.736328125,9.210723876953123,18032.736328125,RedCellDistributionWidth_Max,all,ZpoUyrIC_1424_1,CommonBloodTest
3.0,19.39871597290039,55606.90234375,6.466238498687744,18535.634765625,RedCellDistributionWidth_Min,all,ZpoUyrIC_1424_1,CommonBloodTest
9.0,82.64092254638672,70020.40625,9.182324409484863,7780.044921875,RedCellDistributionWidthCV_Avg,all,ZpoUyrIC_1424_1,CommonBloodTest
8.0,34.46406173706055,18393.18359375,4.308007717132568,2299.14794921875,RedCellDistributionWidthCV_Max,all,ZpoUyrIC_1424_1,CommonBloodTest
6.0,39.75296401977539,63574.45703125,6.625494003295898,10595.7431640625,RedCellDistributionWidthCV_Min,all,ZpoUyrIC_1424_1,CommonBloodTest
7.0,130.596435546875,73064.46875,18.656633377075195,10437.78125,EosinophilCountAbsolute_Avg,all,ZpoUyrIC_1424_1,CommonBloodTest
7.0,79.82255554199219,84711.140625,11.40322208404541,12101.591796875,EosinophilCountAbsolute_Max,all,ZpoUyrIC_1424_1,CommonBloodTest
3.0,34.62989044189453,26049.970703125,11.543296813964844,8683.3232421875,EosinophilCountAbsolute_Min,all,ZpoUyrIC_1424_1,CommonBloodTest
21.0,356.7024841308594,729378.3125,16.98583221435547,34732.30078125,CReactiveProtein_Avg,all,ZpoUyrIC_1424_1,Immunity
1.0,12.035720825195312,1987.175537109375,12.035720825195312,1987.175537109375,CReactiveProtein_Max,all,ZpoUyrIC_1424_1,Immunity
24.0,643.3076782226562,1361038.125,26.804487228393555,56709.921875,CReactiveProtein_Min,all,ZpoUyrIC_1424_1,Immunity
1.0,3.6016740798950195,1418.822509765625,3.6016740798950195,1418.822509765625,ImmunoglobulinE_Max,all,ZpoUyrIC_1424_1,Immunity
1.0,7.659072875976562,2387.70947265625,7.659072875976562,2387.70947265625,Total25HydroxyVitaminD_Avg,all,ZpoUyrIC_1424_1,Immunity
1.0,12.735015869140623,71207.6015625,12.735015869140623,71207.6015625,Total25HydroxyVitaminD_Max,all,ZpoUyrIC_1424_1,Immunity
1.0,7.7943878173828125,2113.104736328125,7.7943878173828125,2113.104736328125,Total25HydroxyVitaminD_Min,all,ZpoUyrIC_1424_1,Immunity
1.0,2.913102388381958,865.5030517578125,2.913102388381958,865.5030517578125,ImmunoglobulinG_Avg,all,ZpoUyrIC_1424_1,Immunity
1.0,6.821895599365234,558.3319091796875,6.821895599365234,558.3319091796875,ImmunoglobulinG_Min,all,ZpoUyrIC_1424_1,Immunity
8.0,121.29615783691406,348712.6875,15.162019729614258,43589.0859375,ThyroidStimulatingHormone_Avg,all,ZpoUyrIC_1424_1,ThyroidFunction
1.0,3.071884155273437,3455.0263671875,3.071884155273437,3455.0263671875,ThyroidStimulatingHormone_Max,all,ZpoUyrIC_1424_1,ThyroidFunction
1.0,4.37436580657959,5552.28125,4.37436580657959,5552.28125,ThyroidStimulatingHormone_Min,all,ZpoUyrIC_1424_1,ThyroidFunction
1.0,12.49334716796875,72059.734375,12.49334716796875,72059.734375,TotalTriiodothyronine_Avg,all,ZpoUyrIC_1424_1,ThyroidFunction
11.0,108.5460968017578,678204.4375,9.867827415466309,61654.94921875,TotalThyroxine_Avg,all,ZpoUyrIC_1424_1,ThyroidFunction
1.0,8.564208984375,57019.4296875,8.564208984375,57019.4296875,TotalThyroxine_Max,all,ZpoUyrIC_1424_1,ThyroidFunction
1.0,7.593231201171875,51583.92578125,7.593231201171875,51583.92578125,FreeTriiodothyronine_Avg,all,ZpoUyrIC_1424_1,ThyroidFunction
2.0,17.037864685058594,22227.8046875,8.518932342529297,11113.90234375,FreeThyroxine_Avg,all,ZpoUyrIC_1424_1,ThyroidFunction
1.0,10.993072509765623,23996.66796875,10.993072509765623,23996.66796875,FreeThyroxine_Max,all,ZpoUyrIC_1424_1,ThyroidFunction
2.0,26.406883239746094,21961.080078125,13.203441619873049,10980.5400390625,ReverseTriiodothyronine_Avg,all,ZpoUyrIC_1424_1,ThyroidFunction
1.0,23.07476806640625,15934.818359375,23.07476806640625,15934.818359375,ReverseTriiodothyronine_Max,all,ZpoUyrIC_1424_1,ThyroidFunction
2.0,54.54464721679688,67973.8046875,27.27232360839844,33986.90234375,SMRNP_Avg,all,ZpoUyrIC_1424_1,Autoantibody
7.0,191.5662841796875,243294.9375,27.36661148071289,34756.41796875,SMRNP_Max,all,ZpoUyrIC_1424_1,Autoantibody
2.0,33.589237213134766,40280.5625,16.794618606567383,20140.28125,SMRNP_Min,all,ZpoUyrIC_1424_1,Autoantibody
2.0,15.599879264831545,57156.90625,7.7999396324157715,28578.453125,AntiScl70_Avg,all,ZpoUyrIC_1424_1,Autoantibody
1.0,18.09234619140625,44878.375,18.09234619140625,44878.375,AntiSSA_Avg,all,ZpoUyrIC_1424_1,Autoantibody
3.0,37.31624984741211,97773.8984375,12.438750267028809,32591.298828125,AntiSSA_Max,all,ZpoUyrIC_1424_1,Autoantibody
1.0,10.066802978515623,3959.81201171875,10.066802978515623,3959.81201171875,AntiSSB_Max,all,ZpoUyrIC_1424_1,Autoantibody
2.0,10.962749481201172,5125.02734375,5.481374740600586,2562.513671875,AntiJo1_Avg,all,ZpoUyrIC_1424_1,Autoantibody
1.0,23.353256225585938,8797.0517578125,23.353256225585938,8797.0517578125,AntiDoubleStrandedDNA_Min,all,ZpoUyrIC_1424_1,Autoantibody
2.0,25.13355255126953,6741.7373046875,12.566776275634766,3370.86865234375,Nucleosome_Avg,all,ZpoUyrIC_1424_1,Autoantibody
2.0,23.720535278320312,7001.1005859375,11.860267639160156,3500.55029296875,Nucleosome_Max,all,ZpoUyrIC_1424_1,Autoantibody
1.0,27.074462890625,6603.40185546875,27.074462890625,6603.40185546875,AntiM2_Min,all,ZpoUyrIC_1424_1,Autoantibody
1.0,9.481056213378906,3981.561279296875,9.481056213378906,3981.561279296875,ProliferatingCellNuclearAntigen_Avg,all,ZpoUyrIC_1424_1,Autoantibody
1.0,14.354843139648438,5704.0234375,14.354843139648438,5704.0234375,ProliferatingCellNuclearAntigen_Min,all,ZpoUyrIC_1424_1,Autoantibody
1.0,6.97174072265625,4760.80615234375,6.97174072265625,4760.80615234375,PMScl_Avg,all,ZpoUyrIC_1424_1,Autoantibody
3.0,24.00992584228516,54562.91015625,8.003308296203613,18187.63671875,Histone_Avg,all,ZpoUyrIC_1424_1,Autoantibody
2.0,30.0975341796875,42847.890625,15.04876708984375,21423.9453125,Histone_Max,all,ZpoUyrIC_1424_1,Autoantibody
4.0,46.95090866088867,37501.41015625,11.737727165222168,9375.3525390625,CentromereProteinB_Avg,all,ZpoUyrIC_1424_1,Autoantibody
6.0,48.880897521972656,35503.8125,8.14681625366211,5917.30224609375,CentromereProteinB_Max,all,ZpoUyrIC_1424_1,Autoantibody
1.0,1.4601186513900757,617.524658203125,1.4601186513900757,617.524658203125,CentromereProteinB_Min,all,ZpoUyrIC_1424_1,Autoantibody
2.0,45.94342041015625,59433.4609375,22.971710205078125,29716.73046875,Ro52_Avg,all,ZpoUyrIC_1424_1,Autoantibody
3.0,58.42557144165039,62439.5,19.475191116333008,20813.166015625,Ro52_Max,all,ZpoUyrIC_1424_1,Autoantibody
1.0,18.294403076171875,20967.369140625,18.294403076171875,20967.369140625,Ro52_Min,all,ZpoUyrIC_1424_1,Autoantibody
3.0,36.328948974609375,11454.0869140625,12.109649658203123,3818.029052734375,ThrombinTime_Avg,all,ZpoUyrIC_1424_1,BloodCoagulation
3.0,24.760408401489254,18724.6484375,8.253469467163086,6241.54931640625,ThrombinTime_Max,all,ZpoUyrIC_1424_1,BloodCoagulation
1.0,10.920379638671877,47087.703125,10.920379638671877,47087.703125,PartialThromboplastinTime_Avg,all,ZpoUyrIC_1424_1,BloodCoagulation
1.0,8.50862979888916,1340.249267578125,8.50862979888916,1340.249267578125,ProthrombinTime_Avg,all,ZpoUyrIC_1424_1,BloodCoagulation
3.0,51.77457427978516,19138.328125,17.25819206237793,6379.44287109375,UrinepH_Avg,all,ZpoUyrIC_1424_1,UrineTest
1.0,18.248291015625,12276.7998046875,18.248291015625,12276.7998046875,UrinepH_Min,all,ZpoUyrIC_1424_1,UrineTest
1.0,6.961334228515625,4985.46875,6.961334228515625,4985.46875,UrineSpecificGravity_Avg,all,ZpoUyrIC_1424_1,UrineTest
3.0,46.27862548828125,75800.109375,15.42620849609375,25266.703125,WhiteBloodCellsMicroscopic_Avg,all,ZpoUyrIC_1424_1,UrineTest
1.0,13.909805297851562,3626.4228515625,13.909805297851562,3626.4228515625,Milk_Max,all,ZpoUyrIC_1424_1,SpecificIgE
3.0,62.83350372314453,13821.40625,20.94450187683105,4607.13525390625,EggWhite_Avg,all,ZpoUyrIC_1424_1,SpecificIgE
1.0,18.001602172851562,46948.53515625,18.001602172851562,46948.53515625,EggWhite_Max,all,ZpoUyrIC_1424_1,SpecificIgE
4.0,49.812156677246094,61294.57421875,12.453039169311523,15323.6435546875,CatDander_Avg,all,ZpoUyrIC_1424_1,SpecificIgE
3.0,60.336761474609375,80190.3671875,20.112253189086918,26730.123046875,CatDander_Max,all,ZpoUyrIC_1424_1,SpecificIgE
5.0,64.48589324951172,113507.1953125,12.897178649902344,22701.439453125,Ragweed_Avg,all,ZpoUyrIC_1424_1,SpecificIgE
1.0,14.051910400390623,6681.3291015625,14.051910400390623,6681.3291015625,RyeGrass_Avg,all,ZpoUyrIC_1424_1,SpecificIgE
1.0,14.08636474609375,6030.59716796875,14.08636474609375,6030.59716796875,RyeGrass_Max,all,ZpoUyrIC_1424_1,SpecificIgE
1.0,0.3583507537841797,135.98202514648438,0.3583507537841797,135.98202514648438,Gender,0-2,ZpoUyrIC_1428_1,Clinical
7.0,5.560410499572754,9074.9970703125,0.7943443655967712,1296.4281005859375,FirstVisitAge,0-2,ZpoUyrIC_1428_1,Clinical
3.0,1.6618436574935913,1283.78857421875,0.5539478659629822,427.9295349121094,Hematocrit_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
3.0,3.6987342834472656,13864.7548828125,1.232911467552185,4621.5849609375,Hematocrit_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
5.0,10.895011901855469,31369.263671875,2.179002285003662,6273.8525390625,Hematocrit_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
30.0,40.40687942504883,19120.435546875,1.3468959331512451,637.3478393554688,LymphocytesPercentage_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
11.0,19.64667510986328,40034.765625,1.786061406135559,3639.524169921875,LymphocytesPercentage_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
8.0,16.855392456054688,11055.50390625,2.106924057006836,1381.93798828125,LymphocytesPercentage_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
7.0,14.733945846557615,23574.93359375,2.104849338531494,3367.84765625,NeutrophilsPercentage_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
6.0,10.770458221435549,10069.8427734375,1.7950763702392578,1678.30712890625,NeutrophilsPercentage_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
3.0,8.050670623779297,22402.966796875,2.6835567951202397,7467.65576171875,NeutrophilsPercentage_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
1.0,2.4239501953125,4181.96826171875,2.4239501953125,4181.96826171875,MonocytesPercentage_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
1.0,1.0676288604736328,460.67181396484375,1.0676288604736328,460.67181396484375,MonocytesPercentage_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,4.424873352050781,3160.928955078125,2.21243667602539,1580.4644775390625,MonocytesPercentage_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
14.0,24.73213577270508,38973.02734375,1.7665811777114868,2783.78759765625,MeanCorpuscularHemoglobinConcentration_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
4.0,12.603181838989258,20235.5703125,3.1507954597473145,5058.892578125,MeanCorpuscularHemoglobinConcentration_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
10.0,9.618703842163086,7596.42724609375,0.9618703722953796,759.6427001953125,MeanCorpuscularHemoglobinConcentration_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
11.0,20.7859001159668,25279.84375,1.8896273374557493,2298.167724609375,PlateletCount_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
5.0,2.9140586853027344,3730.689697265625,0.582811713218689,746.137939453125,PlateletCount_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
9.0,25.38888931274414,27385.66015625,2.820987701416016,3042.85107421875,PlateletCount_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
11.0,17.842451095581055,22278.888671875,1.6220409870147705,2025.353515625,WhiteBloodCellCount_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
12.0,19.06083106994629,23234.7578125,1.5884026288986206,1936.2298583984373,WhiteBloodCellCount_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
12.0,15.51185703277588,7024.58984375,1.2926547527313232,585.3825073242188,WhiteBloodCellCount_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
14.0,40.07404327392578,129622.265625,2.862431764602661,9258.7333984375,MeanCorpuscularHemoglobin_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
3.0,7.441145896911621,20356.326171875,2.480381965637207,6785.44189453125,MeanCorpuscularHemoglobin_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
14.0,42.64931869506836,122421.84375,3.046379804611206,8744.4169921875,MeanCorpuscularHemoglobin_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
7.0,20.14444923400879,47354.6484375,2.8777785301208496,6764.94970703125,MeanCorpuscularVolume_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
43.0,212.6217041015625,424457.28125,4.944690704345703,9871.099609375,MeanCorpuscularVolume_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
3.0,3.7742161750793457,6428.216796875,1.258072018623352,2142.739013671875,MeanCorpuscularVolume_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
15.0,90.97872924804688,173302.53125,6.065248489379883,11553.501953125,RedBloodCellCount_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
13.0,49.75940704345703,102418.9609375,3.827646732330322,7878.3818359375,RedBloodCellCount_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,2.879598617553711,6411.67822265625,1.4397993087768557,3205.839111328125,RedBloodCellCount_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
20.0,88.6939697265625,174399.640625,4.434698581695557,8719.982421875,Hemoglobin_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
4.0,18.290695190429688,28065.37890625,4.572673797607422,7016.3447265625,Hemoglobin_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,6.436546325683594,8990.521484375,3.218273162841797,4495.2607421875,Hemoglobin_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
13.0,18.317142486572266,11731.953125,1.4090110063552856,902.4579467773438,EosinophilsPercentage_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
9.0,20.71074676513672,24177.880859375,2.301194190979004,2686.43115234375,EosinophilsPercentage_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
5.0,5.047760009765625,5142.6513671875,1.009552001953125,1028.5302734375,EosinophilsPercentage_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
10.0,29.88530731201172,9415.35546875,2.98853063583374,941.5355224609376,BasophilsPercentage_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,4.006659507751465,1247.4306640625,2.0033297538757324,623.71533203125,BasophilsPercentage_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,5.6670684814453125,1475.483154296875,2.833534240722656,737.7415771484375,BasophilsPercentage_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
16.0,76.46182250976562,202330.15625,4.778863906860352,12645.634765625,AbsoluteNeutrophilCount_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
17.0,72.69705963134766,158076.96875,4.276297569274902,9298.6455078125,AbsoluteNeutrophilCount_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
3.0,7.627754211425781,23666.798828125,2.5425846576690674,7888.93310546875,AbsoluteNeutrophilCount_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
3.0,5.66771411895752,10278.4990234375,1.8892379999160769,3426.166259765625,AbsoluteMonocyteCount_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
1.0,1.348261833190918,515.1744384765625,1.348261833190918,515.1744384765625,AbsoluteMonocyteCount_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
11.0,38.02373504638672,102317.203125,3.456703186035156,9301.5634765625,AbsoluteMonocyteCount_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,6.582509994506836,1498.606201171875,3.291254997253418,749.3031005859375,AbsoluteEosinophilCount_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
3.0,8.697551727294922,2825.343994140625,2.899183988571167,941.7813110351562,AbsoluteEosinophilCount_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,8.002098083496094,2630.125,4.001049041748047,1315.0625,AbsoluteEosinophilCount_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,5.055652618408203,1090.555908203125,2.5278263092041016,545.2779541015625,AbsoluteBasophilCount_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
1.0,1.1509928703308103,2723.77294921875,1.1509928703308103,2723.77294921875,AbsoluteLymphocyteCount_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
4.0,3.38861083984375,5498.7958984375,0.8471527099609375,1374.698974609375,AbsoluteLymphocyteCount_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
1.0,2.0086898803710938,726.0845336914062,2.0086898803710938,726.0845336914062,AbsoluteLymphocyteCount_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
4.0,5.699775695800781,2673.929443359375,1.424943923950195,668.4823608398438,MeanPlateletVolume_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
3.0,7.3372039794921875,33943.6875,2.445734739303589,11314.5625,MeanPlateletVolume_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
4.0,9.419510841369627,15790.798828125,2.3548777103424072,3947.69970703125,MeanPlateletVolume_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
5.0,12.603633880615234,13715.826171875,2.5207266807556152,2743.165283203125,PlateletDistributionWidth_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
5.0,10.244025230407717,16603.70703125,2.048804998397827,3320.741455078125,PlateletDistributionWidth_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
1.0,1.130599021911621,244.15216064453125,1.130599021911621,244.15216064453125,PlateletDistributionWidth_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
1.0,0.7288169860839844,348.6141662597656,0.7288169860839844,348.6141662597656,Plateletcrit_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,1.774500846862793,1084.38232421875,0.8872504234313965,542.191162109375,Plateletcrit_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
14.0,45.66788101196289,32229.4609375,3.261991500854492,2302.104248046875,Plateletcrit_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
3.0,10.800128936767578,16140.9072265625,3.6000430583953857,5380.30224609375,RedCellDistributionWidth_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
8.0,26.187767028808597,77315.5703125,3.273470878601074,9664.4462890625,RedCellDistributionWidth_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,6.009201049804688,24159.244140625,3.004600524902344,12079.6220703125,RedCellDistributionWidth_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
5.0,7.574955940246582,5079.88232421875,1.5149911642074585,1015.9764404296876,RedCellDistributionWidthCV_Avg,0-2,ZpoUyrIC_1428_1,CommonBloodTest
4.0,5.12925910949707,6050.3564453125,1.2823147773742676,1512.589111328125,RedCellDistributionWidthCV_Max,0-2,ZpoUyrIC_1428_1,CommonBloodTest
4.0,10.349725723266602,12726.671875,2.5874314308166504,3181.66796875,RedCellDistributionWidthCV_Min,0-2,ZpoUyrIC_1428_1,CommonBloodTest
2.0,1.690579891204834,1571.9111328125,0.845289945602417,785.95556640625,CReactiveProtein_Avg,0-2,ZpoUyrIC_1428_1,Immunity
9.0,13.493736267089844,15084.8857421875,1.4993040561676023,1676.098388671875,CReactiveProtein_Min,0-2,ZpoUyrIC_1428_1,Immunity
3.0,7.376070022583008,22591.8984375,2.4586899280548096,7530.6328125,Total25HydroxyVitaminD_Avg,0-2,ZpoUyrIC_1428_1,Immunity
2.0,5.159809112548828,15410.875,2.579904556274414,7705.4375,Total25HydroxyVitaminD_Max,0-2,ZpoUyrIC_1428_1,Immunity
1.0,3.068634033203125,8050.8935546875,3.068634033203125,8050.8935546875,Total25HydroxyVitaminD_Min,0-2,ZpoUyrIC_1428_1,Immunity
7.0,24.357084274291992,33336.765625,3.479583501815796,4762.39501953125,DogDander_Avg,0-2,ZpoUyrIC_1428_1,SpecificIgE
2.0,8.175926208496094,11361.142578125,4.087963104248047,5680.5712890625,DogDander_Max,0-2,ZpoUyrIC_1428_1,SpecificIgE
59.0,319.3124389648437,153761.65625,5.412075042724609,2606.1298828125,FirstVisitAge,12-25,ZpoUyrIC_1428_1,Clinical
3.0,4.232607841491699,492.8789367675781,1.4108692407608032,164.29298400878906,CIndU,12-25,ZpoUyrIC_1428_1,Clinical
7.0,5.573451042175293,2636.748046875,0.7962073087692261,376.6782836914063,Hematocrit_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
10.0,33.72246551513672,5932.9384765625,3.372246503829956,593.2938232421875,Hematocrit_Max,12-25,ZpoUyrIC_1428_1,CommonBloodTest
6.0,8.367732048034668,7299.40087890625,1.394621968269348,1216.5667724609375,Hematocrit_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
7.0,21.6137638092041,6821.1689453125,3.0876805782318115,974.4526977539062,LymphocytesPercentage_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
10.0,35.0703010559082,4385.2265625,3.5070300102233887,438.5226440429688,LymphocytesPercentage_Max,12-25,ZpoUyrIC_1428_1,CommonBloodTest
7.0,35.260826110839844,9983.740234375,5.037261009216309,1426.2486572265625,LymphocytesPercentage_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
14.0,55.03429412841797,18343.06640625,3.931020975112915,1310.218994140625,NeutrophilsPercentage_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
32.0,184.05039978027344,85016.0234375,5.751574993133545,2656.750732421875,NeutrophilsPercentage_Max,12-25,ZpoUyrIC_1428_1,CommonBloodTest
4.0,12.048656463623049,2946.55859375,3.0121641159057617,736.6396484375,NeutrophilsPercentage_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
3.0,6.16644811630249,2557.99755859375,2.055482625961304,852.6658325195312,MonocytesPercentage_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
4.0,2.42126202583313,2486.47998046875,0.6053155064582825,621.6199951171875,MonocytesPercentage_Max,12-25,ZpoUyrIC_1428_1,CommonBloodTest
6.0,6.5394463539123535,3110.585205078125,1.0899077653884888,518.4308471679688,MonocytesPercentage_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
17.0,38.87865829467773,17791.677734375,2.286979913711548,1046.5693359375,MeanCorpuscularHemoglobinConcentration_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
12.0,23.553407669067383,12089.9794921875,1.962783932685852,1007.498291015625,MeanCorpuscularHemoglobinConcentration_Max,12-25,ZpoUyrIC_1428_1,CommonBloodTest
11.0,23.33112335205078,9583.6611328125,2.121011257171631,871.241943359375,MeanCorpuscularHemoglobinConcentration_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
27.0,101.75863647460938,47115.83984375,3.768838405609131,1745.0311279296875,PlateletCount_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
3.0,4.672554016113281,1929.468994140625,1.5575180053710938,643.1563110351562,PlateletCount_Max,12-25,ZpoUyrIC_1428_1,CommonBloodTest
21.0,71.53953552246094,36734.2890625,3.406644582748413,1749.2518310546875,PlateletCount_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
9.0,42.18550491333008,13812.1083984375,4.687278270721436,1534.6787109375,WhiteBloodCellCount_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
7.0,21.192554473876957,15989.953125,3.027507781982422,2284.279052734375,WhiteBloodCellCount_Max,12-25,ZpoUyrIC_1428_1,CommonBloodTest
4.0,20.53338432312012,3467.3232421875,5.133346080780029,866.830810546875,WhiteBloodCellCount_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
12.0,58.91994094848633,20790.853515625,4.909995079040527,1732.5711669921875,MeanCorpuscularHemoglobin_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
1.0,1.6549698114395142,3402.2958984375,1.6549698114395142,3402.2958984375,MeanCorpuscularHemoglobin_Max,12-25,ZpoUyrIC_1428_1,CommonBloodTest
13.0,43.3885612487793,24553.673828125,3.3375816345214844,1888.744140625,MeanCorpuscularHemoglobin_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
13.0,48.747684478759766,16009.078125,3.749821901321411,1231.467529296875,MeanCorpuscularVolume_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
1.0,2.0745186805725098,1653.581298828125,2.0745186805725098,1653.581298828125,MeanCorpuscularVolume_Max,12-25,ZpoUyrIC_1428_1,CommonBloodTest
5.0,12.237507820129396,7233.974609375,2.4475016593933105,1446.794921875,MeanCorpuscularVolume_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
6.0,13.178534507751465,5887.80029296875,2.1964223384857178,981.300048828125,RedBloodCellCount_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
2.0,5.896602153778076,728.0015258789062,2.948301076889038,364.0007629394531,Hemoglobin_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
2.0,1.3972759246826172,843.1790771484375,0.6986379623413086,421.5895385742188,Hemoglobin_Min,12-25,ZpoUyrIC_1428_1,CommonBloodTest
28.0,300.48651123046875,83185.984375,10.731660842895508,2970.927978515625,EosinophilsPercentage_Avg,12-25,ZpoUyrIC_1428_1,CommonBloodTest
